index,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14
12042,2012-04-01,0,3,3,1,3,3,0,0,0,0,0,0,3,1
12041,2012-03-31,0,1,3,1,0,3,1,1,1,3,3,0,3,3
12040,2012-03-26,3,0,1,1,3,3,1,1,1,0,0,0,1,1
12039,2012-03-25,3,3,0,3,3,0,1,0,3,0,3,1,3,3
12038,2012-03-24,3,0,3,0,1,1,3,3,3,0,3,0,3,0
12037,2012-03-22,*,3,1,3,0,3,1,1,0,3,3,3,0,1
12036,2012-03-19,3,3,3,0,3,1,3,1,1,0,1,3,0,1
12035,2012-03-18,0,1,*,0,0,3,3,0,0,0,0,3,1,0
12034,2012-03-17,0,1,3,0,3,1,1,3,1,1,3,3,1,3
12033,2012-03-16,3,3,3,3,3,3,1,3,0,3,3,3,3,1
12032,2012-03-12,3,3,1,3,3,0,3,1,3,1,0,1,0,3
12031,2012-03-11,3,3,3,0,3,3,1,3,3,3,1,0,3,3
12030,2012-03-10,1,1,1,3,0,3,3,1,1,0,3,1,0,1
12029,2012-03-09,3,3,3,3,3,3,3,3,3,0,1,1,1,1
12028,2012-03-05,3,0,3,1,3,3,0,3,1,1,1,3,0,3
12027,2012-03-04,1,3,1,3,3,0,1,3,0,1,3,3,3,3
12026,2012-03-03,1,0,0,1,1,1,1,3,3,1,0,1,3,0
12025,2012-03-01,0,1,0,0,0,0,1,0,1,0,0,3,1,0
12024,2012-02-27,3,3,0,3,3,3,3,3,0,0,0,0,3,3
12023,2012-02-26,3,1,0,3,1,3,0,3,3,3,0,1,1,1
12022,2012-02-25,1,0,3,0,3,3,0,1,3,3,1,1,1,3
12021,2012-02-24,3,3,0,3,0,3,3,0,1,0,3,3,0,3
12020,2012-02-20,3,3,0,3,1,1,3,0,3,0,3,3,1,1
12019,2012-02-19,0,3,3,0,0,1,3,1,3,3,1,0,3,0
12018,2012-02-18,1,3,0,1,0,3,0,1,0,3,3,1,3,3
12017,2012-02-17,3,0,0,3,1,1,0,0,3,0,0,0,1,1
12016,2012-02-16,0,3,3,3,1,1,1,3,3,3,0,0,3,0
12015,2012-02-13,0,0,1,0,*,*,0,1,3,3,3,3,3,3
12014,2012-02-12,3,0,3,3,0,3,0,3,3,1,3,1,3,0
12013,2012-02-09,0,0,1,0,1,0,0,0,3,3,*,3,0,1
12012,2012-02-06,1,3,1,0,0,3,1,1,1,3,1,0,0,1
12011,2012-02-05,3,0,0,0,1,3,1,1,0,1,1,1,1,0
12010,2012-02-02,1,1,3,0,1,1,*,*,*,3,1,3,1,3
12009,2012-02-01,1,3,0,3,3,3,3,1,3,0,0,0,1,*
12008,2012-01-30,3,3,0,0,3,1,3,3,0,3,3,1,0,3
12007,2012-01-29,3,0,1,1,1,3,0,3,1,3,1,0,3,1
12006,2012-01-29,1,3,3,0,3,0,3,3,3,3,1,3,1,0
12005,2012-01-16,3,3,3,3,0,3,3,1,0,0,3,3,3,3
12004,2012-01-15,1,3,3,1,3,1,0,*,1,0,1,0,0,3
12003,2012-01-09,3,3,0,3,0,3,3,0,0,0,1,1,1,3
12002,2012-01-08,0,0,3,0,3,3,3,3,1,0,3,3,3,3
12001,2012-01-03,0,0,0,0,3,3,3,3,3,0,0,3,1,3
11141,2012-01-01,0,3,1,0,1,1,1,0,3,3,3,3,1,3
11140,2011-12-27,1,0,1,3,1,1,1,0,3,3,3,0,3,1
11139,2011-12-22,0,3,0,1,0,3,0,1,0,1,3,1,1,3
11138,2011-12-21,1,0,1,0,0,0,1,3,0,3,3,3,3,0
11137,2011-12-19,0,3,3,0,3,1,3,3,1,0,3,3,3,1
11136,2011-12-18,0,1,3,1,0,1,0,1,0,1,3,3,1,3
11135,2011-12-17,3,1,0,3,0,1,3,3,0,0,1,3,3,0
11134,2011-12-16,3,3,1,3,0,1,3,0,3,3,1,3,3,1
11133,2011-12-12,3,1,0,1,1,1,3,1,1,3,1,1,3,0
11132,2011-12-11,3,0,3,3,3,3,0,3,0,3,1,3,1,3
11131,2011-12-08,3,1,0,3,0,3,1,0,3,0,1,3,0,0
11130,2011-12-05,0,3,3,3,1,3,3,3,1,3,3,1,3,3
11129,2011-12-04,3,3,1,3,0,0,1,1,3,1,1,1,0,3
11128,2011-12-03,3,3,0,1,0,0,1,0,1,3,1,0,1,0
11127,2011-12-02,3,1,3,1,0,0,3,0,3,3,1,1,3,3
11126,2011-11-28,1,1,3,3,3,0,1,3,3,0,3,3,0,0
11125,2011-11-27,0,3,1,3,0,0,1,3,3,3,1,1,1,0
11124,2011-11-24,0,3,3,1,1,1,0,1,0,3,3,3,0,0
11123,2011-11-21,0,3,3,1,0,3,3,3,3,1,3,0,3,*
11122,2011-11-20,3,3,0,1,3,1,*,3,3,1,3,0,3,1
11121,2011-11-16,1,3,3,0,1,1,3,0,3,3,1,0,3,1
11120,2011-11-12,3,3,0,1,3,3,1,1,3,3,1,0,3,0
11119,2011-11-07,3,0,0,3,3,3,3,3,*,1,3,1,3,1
11118,2011-11-06,3,3,0,1,3,0,0,3,0,1,3,1,3,0
11117,2011-11-04,3,0,3,1,3,3,3,0,0,1,1,3,0,3
11116,2011-11-03,3,1,3,1,1,3,3,0,3,3,1,1,3,0
11115,2011-10-31,3,3,1,3,3,3,3,1,0,3,3,3,3,1
11114,2011-10-30,3,1,1,3,0,0,3,3,3,1,0,0,0,0
11113,2011-10-29,0,0,1,3,1,3,1,3,3,3,3,1,0,0
11112,2011-10-27,1,0,3,1,3,1,1,3,3,0,1,3,3,0
11111,2011-10-24,3,0,0,0,3,3,3,1,0,3,3,0,1,1
11110,2011-10-23,0,0,3,1,3,1,3,1,3,1,1,1,0,1
11109,2011-10-21,1,0,1,3,0,0,3,3,1,0,1,3,1,1
11108,2011-10-20,3,3,1,0,0,3,0,3,3,3,0,1,3,3
11107,2011-10-17,1,0,3,1,1,1,1,0,3,3,3,3,0,3
11106,2011-10-16,3,1,3,0,3,3,1,3,0,3,3,0,3,0
11105,2011-10-15,0,3,3,0,0,0,3,3,0,0,1,1,0,1
11104,2011-10-12,0,3,1,3,3,3,3,3,3,3,3,3,3,1
11103,2011-10-08,3,3,3,3,0,0,3,3,1,3,0,3,1,3
11102,2011-10-03,3,3,3,3,0,1,0,3,3,3,0,3,0,1
11101,2011-10-02,3,0,3,1,0,1,3,3,1,3,3,1,1,1
11100,2011-09-30,0,1,1,3,3,0,1,3,3,0,3,1,3,3
11099,2011-09-29,0,3,3,1,1,3,3,0,3,1,3,3,3,0
11098,2011-09-26,1,3,3,3,3,1,1,0,1,3,1,1,1,1
11097,2011-09-25,3,3,3,3,1,0,1,3,1,3,0,3,3,3
11096,2011-09-20,0,3,3,1,3,1,3,3,3,1,3,1,3,1
11095,2011-09-19,3,1,3,0,0,0,3,3,0,3,3,3,3,3
11094,2011-09-18,1,0,3,3,0,1,0,0,1,3,3,1,3,3
11093,2011-09-16,1,1,0,0,1,3,0,3,0,3,1,1,3,3
11092,2011-09-15,3,1,1,0,3,1,0,1,0,1,1,1,0,3
11091,2011-09-12,1,0,3,1,3,0,1,1,0,3,1,3,1,3
11090,2011-09-11,3,1,3,3,0,0,0,0,3,3,0,3,3,1
11089,2011-09-07,1,0,3,0,3,1,3,1,0,1,3,3,3,3
11088,2011-09-03,1,3,3,0,3,3,1,0,0,0,3,0,0,0
11087,2011-08-29,0,3,1,3,3,3,0,3,3,3,1,3,0,3
11086,2011-08-28,0,3,1,3,0,3,0,3,0,1,3,3,0,3
11085,2011-08-26,3,1,3,*,0,3,1,3,0,3,3,1,1,3
11084,2011-08-25,3,0,1,3,3,3,0,3,3,1,3,3,0,0
11083,2011-08-22,0,0,1,0,3,3,1,3,3,1,3,1,3,1
11082,2011-08-21,3,0,1,3,3,0,3,0,3,1,1,0,1,1
11081,2011-08-19,3,3,0,1,3,3,0,0,3,3,1,1,1,3
11080,2011-08-18,3,1,0,1,3,3,3,3,3,3,0,3,3,0
11079,2011-08-15,1,0,1,3,1,3,0,0,1,3,3,3,1,1
11078,2011-08-14,0,1,1,1,0,1,1,0,3,1,0,3,0,1
11077,2011-08-13,3,0,0,1,0,0,3,3,1,0,0,3,1,1
11076,2011-08-11,1,3,3,0,0,3,1,1,3,0,*,0,3,3
11075,2011-08-08,3,3,0,0,0,0,3,3,1,0,3,3,1,3
11074,2011-08-07,0,1,3,3,3,0,3,0,1,3,0,1,0,3
11073,2011-08-05,1,0,0,3,3,3,1,1,3,3,1,3,3,3
11072,2011-08-04,3,0,0,3,1,1,0,3,3,3,1,1,3,1
11071,2011-08-01,3,0,0,0,3,3,3,3,3,1,0,0,3,3
11070,2011-07-30,1,1,0,0,1,3,3,3,1,0,0,3,3,1
11069,2011-07-25,1,3,3,3,3,3,3,3,1,1,0,0,3,1
11068,2011-07-21,3,1,1,1,1,0,0,3,3,0,1,1,0,3
11067,2011-07-12,3,1,3,3,3,3,3,0,1,3,1,3,0,3
11066,2011-07-10,1,1,0,0,3,3,0,0,3,1,1,3,1,3
11065,2011-07-07,3,1,0,0,3,0,1,3,1,3,3,3,3,3
11064,2011-07-04,0,3,3,3,3,0,0,3,3,3,3,3,1,1
11063,2011-07-01,0,3,3,3,0,0,3,3,3,1,3,0,0,0
11062,2011-06-27,0,3,3,3,3,0,3,3,0,3,3,1,1,0
11061,2011-06-20,3,1,0,0,3,0,3,1,0,3,1,3,0,1
11060,2011-06-17,1,0,3,0,3,1,3,0,3,3,3,0,1,0
11059,2011-06-13,1,1,1,3,3,1,3,3,1,3,3,0,3,3
11058,2011-06-09,1,3,3,1,0,3,3,3,3,0,3,1,3,3
11057,2011-06-06,1,0,3,3,1,0,1,0,3,3,1,3,3,3
11056,2011-06-04,3,3,1,3,3,0,3,3,0,0,0,1,1,3
11055,2011-05-30,0,0,0,3,1,3,0,3,1,0,3,3,0,3
11054,2011-05-23,3,0,3,1,3,1,3,0,3,3,1,1,1,0
11053,2011-05-22,0,0,3,0,3,0,3,1,1,1,0,0,3,3
11052,2011-05-16,0,0,0,3,3,0,1,1,3,1,0,1,3,3
11051,2011-05-15,1,3,0,3,3,3,3,3,3,1,0,0,3,3
11050,2011-05-12,3,1,1,3,3,3,1,3,3,3,1,3,1,1
11049,2011-05-09,3,3,1,3,3,3,3,0,0,3,0,3,3,0
11048,2011-05-08,1,0,3,3,1,1,1,0,0,3,0,3,3,1
11047,2011-05-06,1,0,3,3,1,3,3,1,3,3,1,3,3,3
11046,2011-05-02,3,3,3,3,0,3,3,1,3,0,3,3,1,3
11045,2011-05-01,3,1,0,3,1,3,3,3,3,0,0,0,3,0
11044,2011-04-29,0,0,3,3,0,3,3,3,3,3,0,1,0,3
11043,2011-04-25,3,3,3,3,0,3,1,3,1,3,1,1,1,1
11042,2011-04-24,1,1,3,3,1,1,3,3,1,0,0,3,3,3
11041,2011-04-21,0,3,3,3,3,3,3,3,1,1,0,1,0,0
11040,2011-04-18,1,3,3,1,0,0,3,3,3,1,3,1,3,0
11039,2011-04-17,3,0,3,0,0,3,0,0,1,3,1,1,3,1
11038,2011-04-15,3,0,3,0,0,0,1,1,0,3,1,1,1,1
11037,2011-04-11,3,1,0,1,3,0,1,0,3,1,3,1,1,3
11036,2011-04-10,1,3,3,3,0,3,1,3,1,3,3,0,3,0
11035,2011-04-08,1,1,1,3,0,3,0,3,0,3,3,3,1,3
11034,2011-04-04,3,3,3,1,1,1,0,0,3,3,0,1,1,0
11033,2011-04-03,1,3,1,1,3,1,3,0,3,3,1,1,1,3
11032,2011-03-30,0,1,1,3,3,3,3,3,0,3,1,3,3,1
11031,2011-03-27,3,3,3,0,0,0,0,0,1,1,3,3,1,0
11030,2011-03-21,3,0,1,3,3,0,3,3,0,3,0,0,0,3
11029,2011-03-20,0,1,3,3,1,3,3,0,3,3,3,0,1,3
11028,2011-03-18,3,3,0,3,1,3,3,3,1,3,1,3,3,0
11027,2011-03-14,0,0,0,3,0,3,3,0,0,3,1,1,0,3
11026,2011-03-13,3,3,3,3,0,1,3,1,3,3,0,3,1,0
11025,2011-03-11,3,3,3,1,0,0,1,3,0,3,3,3,3,1
11024,2011-03-07,3,1,3,1,3,1,3,3,3,0,3,0,0,3
11023,2011-03-06,1,3,3,0,3,3,3,3,1,3,3,3,0,3
11022,2011-03-03,3,3,0,1,3,0,0,3,1,1,3,1,3,0
11021,2011-02-28,1,0,1,3,1,1,1,3,0,0,0,1,1,3
11020,2011-02-27,3,3,1,0,3,1,3,1,0,0,0,0,0,1
11019,2011-02-25,0,1,0,1,1,0,3,3,3,1,3,3,1,3
11018,2011-02-21,3,0,1,1,3,3,1,3,1,3,3,1,3,0
11017,2011-02-20,3,3,3,3,1,0,1,3,0,1,3,0,1,3
11016,2011-02-18,0,1,3,0,1,0,0,1,1,0,1,0,1,0
11015,2011-02-14,3,0,1,0,3,3,3,3,1,3,0,3,3,3
11014,2011-02-13,3,3,1,1,1,0,1,0,3,3,3,0,0,1
11013,2011-02-09,1,3,3,1,3,3,0,*,1,3,0,3,1,3
11012,2011-02-09,3,1,0,3,0,0,3,3,1,3,3,1,3,0
11011,2011-01-31,0,0,*,3,3,0,3,3,1,0,3,0,3,1
11010,2011-01-30,3,0,3,0,0,0,0,1,0,3,3,3,3,3
11009,2011-01-24,3,0,1,1,3,0,3,1,3,3,3,0,3,3
11008,2011-01-23,3,3,1,3,3,1,0,1,3,0,0,1,3,3
11007,2011-01-17,1,1,0,1,0,3,1,0,3,3,1,3,3,1
11006,2011-01-16,3,3,3,3,0,1,0,1,3,1,3,0,0,3
11005,2011-01-10,3,3,3,1,1,3,1,0,0,0,3,3,0,1
11004,2011-01-09,3,0,3,3,0,0,3,0,0,3,1,0,3,3
11003,2011-01-07,1,0,3,3,3,1,3,0,3,1,0,1,3,3
11002,2011-01-04,0,3,1,0,1,0,1,1,0,3,3,3,3,3
11001,2011-01-02,3,3,3,3,3,3,0,3,1,0,3,1,3,3
10128,2010-12-30,3,0,0,3,0,1,1,3,1,0,3,1,1,3
10127,2010-12-30,0,*,3,*,3,0,0,0,0,1,*,3,3,0
10126,2010-12-24,*,*,1,0,1,1,3,1,*,3,0,3,1,0
10125,2010-12-24,*,*,1,*,*,3,3,3,1,0,0,3,1,0
10124,2010-12-17,0,1,1,0,1,1,3,3,1,1,3,3,3,3
10123,2010-12-13,3,3,1,3,0,3,3,0,1,0,3,0,3,1
10122,2010-12-12,3,1,1,0,0,3,1,3,3,0,1,3,3,0
10121,2010-12-09,1,3,0,1,1,1,3,1,3,3,0,3,3,3
10120,2010-12-06,3,0,0,3,3,3,0,0,3,3,3,1,3,3
10119,2010-12-06,3,1,3,1,3,1,*,3,3,1,1,3,0,3
10118,2010-12-03,3,1,0,1,3,0,0,3,3,1,1,0,3,1
10117,2010-12-03,1,3,1,*,1,1,3,3,0,3,3,3,3,3
10116,2010-11-28,1,0,1,3,1,3,3,3,3,3,1,3,1,1
10115,2010-11-25,3,3,0,0,0,0,3,3,3,3,3,0,3,0
10114,2010-11-22,0,1,0,3,0,3,1,0,3,3,3,3,0,0
10113,2010-11-21,3,3,3,3,0,3,0,0,0,3,3,0,1,3
10112,2010-11-18,3,0,3,0,1,1,0,3,3,1,1,0,0,3
10111,2010-11-15,0,0,3,0,1,3,3,0,3,1,3,0,0,3
10110,2010-11-14,1,1,3,1,3,0,3,1,0,0,1,1,0,1
10109,2010-11-11,3,3,0,0,1,1,3,1,3,3,1,0,3,1
10108,2010-11-08,0,0,3,0,3,0,3,1,3,3,0,3,0,3
10107,2010-11-07,1,3,1,1,3,3,3,1,3,3,3,3,1,3
10106,2010-11-05,1,3,3,0,3,3,3,0,3,1,3,1,3,1
10105,2010-11-04,3,0,3,1,0,3,1,0,0,3,0,1,3,3
10104,2010-11-01,0,3,0,0,0,3,1,1,3,1,0,3,3,1
10103,2010-10-31,3,0,3,3,3,3,3,0,0,3,3,0,0,3
10102,2010-10-28,3,3,3,3,3,3,3,1,3,1,1,0,3,3
10101,2010-10-25,3,0,3,1,3,3,3,3,1,3,3,1,3,3
10100,2010-10-24,3,3,3,3,1,0,3,0,1,3,3,0,3,0
10099,2010-10-22,3,3,0,3,1,0,1,3,1,1,3,3,0,0
10098,2010-10-21,0,3,3,0,3,3,3,1,3,3,3,1,3,3
10097,2010-10-18,1,0,1,3,3,3,3,1,3,0,3,3,1,3
10096,2010-10-17,3,3,0,1,1,1,1,3,1,3,0,3,0,3
10095,2010-10-17,0,1,0,1,*,3,0,3,3,1,3,3,0,0
10094,2010-10-11,1,0,3,3,1,1,3,1,1,0,3,3,1,3
10093,2010-10-09,0,3,0,3,3,3,0,1,0,3,0,1,3,3
10092,2010-10-04,3,0,3,0,1,1,3,1,3,3,3,1,3,3
10091,2010-10-03,0,3,1,3,1,1,3,1,3,3,3,1,3,3
10090,2010-10-01,3,3,3,3,0,1,1,0,1,1,3,3,3,3
10089,2010-09-30,3,0,3,0,1,0,0,1,3,3,3,0,0,3
10088,2010-09-27,0,0,3,3,1,1,1,3,0,0,3,3,3,3
10087,2010-09-26,0,1,0,1,1,3,0,1,0,0,3,0,1,0
10086,2010-09-23,3,0,3,1,3,1,3,0,1,1,1,0,3,1
10085,2010-09-20,3,0,3,1,1,3,0,0,0,0,0,0,0,3
10084,2010-09-19,1,1,0,3,3,1,1,1,3,3,0,0,1,0
10083,2010-09-17,1,0,3,3,0,3,0,3,1,0,0,3,1,3
10082,2010-09-16,1,1,3,3,0,1,3,3,3,0,0,3,3,3
10081,2010-09-13,1,3,3,3,0,1,3,3,1,3,0,3,3,1
10080,2010-09-12,3,3,1,0,1,0,1,3,0,1,1,3,1,3
10079,2010-09-08,1,0,3,3,3,0,3,1,3,3,0,3,0,3
10078,2010-09-06,0,0,3,3,0,3,0,0,0,3,0,3,1,3
10077,2010-09-04,0,0,3,3,0,1,0,0,0,0,0,3,0,1
10076,2010-09-03,1,3,1,3,0,0,3,1,0,3,3,1,3,3
10075,2010-08-30,3,3,1,3,3,3,1,1,1,3,3,0,1,0
10074,2010-08-29,1,3,0,1,3,0,0,0,0,3,0,3,3,0
10073,2010-08-23,1,0,3,1,1,3,0,3,1,0,3,3,1,3
10072,2010-08-22,3,3,1,0,3,0,0,0,1,3,3,3,3,3
10071,2010-08-17,1,3,0,3,3,3,0,1,3,3,1,3,3,1
10070,2010-08-17,3,3,1,1,0,3,3,*,0,3,0,1,3,3
10069,2010-08-12,3,3,1,3,3,1,0,1,0,0,0,3,3,3
10068,2010-08-12,0,1,3,1,*,1,1,3,3,3,1,1,0,3
10067,2010-08-08,3,1,3,1,3,1,1,0,3,0,3,3,0,3
10066,2010-08-02,3,1,1,0,0,1,0,3,3,1,3,3,1,3
10065,2010-07-26,1,0,3,3,1,3,1,3,1,0,3,0,0,0
10064,2010-07-25,0,1,1,1,3,3,1,3,1,1,3,3,3,0
10063,2010-07-19,0,3,3,3,1,3,0,3,1,1,1,3,3,3
10062,2010-07-18,0,1,0,3,1,1,0,3,1,3,3,3,3,1
10061,2010-06-26,0,1,0,3,3,0,1,3,0,0,0,1,0,1
10060,2010-06-22,3,0,0,1,1,3,1,0,0,1,3,3,3,3
10059,2010-06-16,1,1,3,3,1,0,0,3,3,3,1,1,1,3
10058,2010-06-07,3,1,1,3,3,1,3,0,1,3,3,3,3,1
10057,2010-06-06,3,3,3,3,3,0,0,0,0,1,3,0,3,3
10056,2010-06-06,3,0,3,0,0,3,3,3,1,3,3,0,0,3
10055,2010-06-03,0,3,3,0,0,0,0,1,3,3,3,1,3,0
10054,2010-05-31,1,3,0,1,3,3,3,1,0,1,3,0,3,3
10053,2010-05-30,1,3,3,1,3,0,0,3,1,3,3,3,1,3
10052,2010-05-27,0,3,3,0,1,3,3,3,3,3,3,3,1,3
10051,2010-05-25,3,0,3,3,1,1,3,3,3,1,3,3,3,0
10050,2010-05-23,0,3,3,0,3,0,3,3,1,1,3,3,0,3
10049,2010-05-17,0,0,3,0,1,3,3,3,1,1,3,3,3,3
10048,2010-05-16,3,0,1,3,0,1,1,3,3,0,3,3,3,3
10047,2010-05-10,3,0,3,3,3,3,1,3,0,3,3,3,0,1
10046,2010-05-09,3,1,1,0,3,1,0,3,1,1,3,3,3,1
10045,2010-05-06,0,0,1,3,3,0,0,3,1,1,3,3,1,3
10044,2010-05-03,0,3,0,0,0,3,1,1,1,3,0,0,3,3
10043,2010-05-02,3,3,1,3,1,1,0,3,0,3,1,3,0,3
10042,2010-04-26,0,0,0,3,3,1,3,3,3,3,0,0,1,0
10041,2010-04-25,1,0,3,1,1,0,3,1,1,3,0,3,3,0
10040,2010-04-19,1,0,3,1,0,0,3,1,3,1,1,1,1,3
10039,2010-04-18,1,0,1,0,3,3,3,3,0,3,3,0,3,1
10038,2010-04-15,3,1,1,3,0,3,0,3,0,1,3,1,3,0
10037,2010-04-12,3,1,3,3,0,3,0,3,3,1,3,3,3,3
10036,2010-04-11,0,3,0,3,3,0,0,3,1,0,0,3,1,0
10035,2010-04-09,0,3,3,3,1,3,0,0,0,3,0,3,1,3
10034,2010-04-05,1,1,3,3,1,3,1,3,0,0,1,1,3,1
10033,2010-04-04,3,0,1,3,3,0,3,3,0,1,3,0,3,3
10032,2010-04-02,3,3,1,3,3,1,3,3,3,1,0,3,3,0
10031,2010-03-29,1,3,1,1,1,1,3,3,1,3,3,3,3,0
10030,2010-03-28,1,0,3,3,3,1,0,0,0,0,0,3,1,3
10029,2010-03-25,3,0,3,3,3,3,3,1,3,1,3,1,1,3
10028,2010-03-22,3,1,0,1,1,1,3,0,3,3,3,3,0,0
10027,2010-03-21,3,3,0,3,3,3,1,1,1,1,1,1,3,3
10026,2010-03-21,1,3,3,3,3,3,1,3,3,1,3,3,1,3
10025,2010-03-19,0,0,3,3,3,0,3,1,3,3,1,1,0,3
10024,2010-03-15,3,1,1,3,3,1,0,3,3,3,3,0,1,3
10023,2010-03-14,1,1,3,3,3,1,3,1,1,3,0,3,1,1
10022,2010-03-14,0,3,3,0,3,0,1,3,0,3,0,1,1,3
10021,2010-03-12,3,3,3,1,1,3,3,1,1,3,0,1,3,1
10020,2010-03-08,3,1,3,3,1,1,1,3,3,3,0,1,1,1
10019,2010-03-07,0,3,3,3,3,3,3,3,3,0,1,1,3,1
10018,2010-03-07,1,0,3,0,3,1,3,3,0,0,3,0,1,3
10017,2010-03-01,3,1,0,0,0,3,3,0,0,0,3,3,1,1
10016,2010-02-28,3,3,1,3,3,3,0,3,3,3,3,3,3,3
10015,2010-02-28,3,0,3,0,1,0,1,3,0,1,3,1,0,3
10014,2010-02-26,3,3,0,3,0,1,3,1,3,1,3,1,3,1
10013,2010-02-22,0,3,0,3,3,1,3,0,3,3,0,1,3,3
10012,2010-02-21,3,0,3,0,1,0,3,1,1,3,1,3,0,3
10011,2010-02-20,3,0,3,3,0,3,1,3,3,1,3,3,3,3
10010,2010-02-20,3,0,3,3,0,0,3,1,1,1,3,3,3,3
10009,2010-02-10,3,1,1,3,0,3,3,3,1,3,3,3,3,3
10008,2010-02-08,3,1,3,0,3,3,0,0,3,3,3,3,1,1
10007,2010-02-07,3,3,1,3,1,3,1,1,1,1,3,0,0,1
10006,2010-02-01,1,1,1,3,1,*,1,3,1,3,1,0,3,0
10005,2010-01-31,1,1,3,0,1,0,0,0,1,3,0,3,3,3
10004,2010-01-25,0,3,0,3,1,1,3,3,0,3,1,1,3,0
10003,2010-01-18,0,1,1,3,3,1,3,3,1,3,1,3,3,3
10002,2010-01-18,*,0,3,3,3,1,3,3,3,0,0,3,3,1
10001,2010-01-11,3,0,1,3,3,3,3,0,3,0,1,0,3,3
09109,2009-12-29,1,3,1,1,1,3,3,3,0,3,0,3,3,1
09108,2009-12-24,*,3,3,3,0,*,3,3,3,3,3,3,1,1
09107,2009-12-21,3,3,3,0,3,0,3,1,3,3,3,*,*,3
09106,2009-12-18,3,0,0,3,3,3,3,0,0,0,1,3,0,3
09105,2009-12-14,0,0,3,3,3,3,1,1,0,0,1,3,0,1
09104,2009-12-13,1,1,1,1,0,1,3,0,3,1,1,0,0,0
09103,2009-12-10,0,0,0,0,1,0,1,0,0,3,0,3,3,3
09102,2009-12-07,3,3,3,3,3,1,0,3,1,3,3,0,0,3
09101,2009-12-06,1,3,3,3,0,0,3,1,3,1,1,1,3,3
09100,2009-12-04,3,0,0,0,0,3,1,3,3,1,3,0,0,3
09099,2009-11-30,0,3,3,3,3,1,1,0,0,3,1,0,0,3
09098,2009-11-29,1,1,1,0,3,3,1,0,0,1,1,0,3,3
09097,2009-11-26,0,3,3,1,0,3,1,3,3,3,3,1,0,1
09096,2009-11-23,3,3,1,1,3,3,0,3,1,3,0,3,0,1
09095,2009-11-22,3,1,3,1,3,3,0,1,3,0,0,0,1,0
09094,2009-11-15,1,0,3,0,3,3,0,3,3,3,0,0,3,0
09093,2009-11-09,3,3,3,3,0,3,0,1,3,3,3,3,1,0
09092,2009-11-08,3,3,1,3,0,1,0,0,1,3,1,0,1,0
09091,2009-11-06,0,3,1,3,1,0,1,3,3,0,0,1,1,3
09090,2009-11-05,1,0,0,0,1,3,0,1,3,1,1,0,1,3
09089,2009-11-02,3,0,3,1,3,1,1,1,3,1,3,1,0,3
09088,2009-11-01,0,3,1,3,3,1,1,3,0,1,1,1,0,1
09087,2009-10-29,3,3,0,3,3,3,0,1,3,3,3,0,0,3
09086,2009-10-26,0,0,3,0,3,3,3,0,3,3,3,3,0,3
09085,2009-10-25,0,3,1,0,3,1,3,3,3,3,3,3,1,1
09084,2009-10-23,3,3,3,3,3,3,3,3,1,3,0,0,3,1
09083,2009-10-22,0,0,1,0,0,1,3,3,3,0,0,3,0,3
09082,2009-10-19,0,0,3,3,1,3,0,3,0,3,3,0,1,3
09081,2009-10-18,3,1,3,0,3,3,3,3,3,0,0,3,1,0
09080,2009-10-15,3,0,3,1,1,0,0,1,1,0,3,3,3,1
09079,2009-10-11,0,0,0,0,3,0,3,3,3,3,1,3,0,3
09078,2009-10-05,1,1,3,1,0,0,1,3,1,3,0,3,1,3
09077,2009-10-04,0,1,3,3,1,3,1,3,3,1,0,1,3,0
09076,2009-10-02,3,0,3,0,3,3,3,1,0,3,1,3,1,0
09075,2009-10-01,3,0,3,1,1,0,3,0,1,3,3,3,0,3
09074,2009-09-28,1,0,1,1,1,3,1,3,1,3,3,1,3,3
09073,2009-09-27,0,0,0,0,3,3,3,3,3,3,0,3,3,0
09072,2009-09-24,3,1,3,0,3,0,3,1,1,0,0,3,3,3
09071,2009-09-21,3,3,3,3,0,1,3,3,3,0,3,3,1,3
09070,2009-09-20,0,3,1,0,0,3,3,1,0,0,0,3,0,3
09069,2009-09-17,1,0,0,3,0,0,1,3,3,3,3,1,0,1
09068,2009-09-14,3,0,3,0,0,3,3,1,0,1,3,3,3,0
09067,2009-09-13,3,0,3,0,3,0,3,3,3,0,0,3,3,0
09066,2009-09-10,0,1,3,1,3,1,3,1,3,0,3,3,0,3
09065,2009-09-06,0,1,3,1,0,3,1,1,1,3,0,0,3,0
09064,2009-08-31,3,3,0,3,3,0,0,0,1,3,1,3,3,0
09063,2009-08-30,1,3,0,1,3,3,1,0,3,0,1,3,3,3
09062,2009-08-24,1,0,3,1,3,1,3,3,3,0,3,3,0,0
09061,2009-08-23,3,0,3,1,3,3,1,1,0,3,0,3,0,3
09060,2009-08-17,0,0,3,3,3,1,3,3,3,3,3,0,0,1
09059,2009-08-16,0,0,0,0,0,3,0,1,3,3,3,1,1,0
09058,2009-08-10,3,1,0,3,1,3,0,3,3,0,0,0,0,3
09057,2009-08-09,3,3,0,1,0,1,0,3,1,3,1,0,0,0
09056,2009-08-03,0,1,1,3,3,3,0,3,3,3,1,3,1,3
09055,2009-07-27,0,0,0,1,3,0,1,3,3,1,3,0,3,3
09054,2009-07-21,3,3,0,1,1,1,0,3,0,3,0,0,0,1
